ID;Population density
1337;2823.055941
1338;2833.990004
1339;2849.189429
1340;2875.067311
1341;2818.83992
1342;2830.996225
1343;2841.124811
1344;2866.330606
1345;2872.97034
1346;2875.033373
1347;2889.939248
1348;2858.526246
1349;2835.152392
1350;2905.439895
1351;2881.302403
1352;2900.745445
1353;2874.000397
1354;2883.494073
1355;2828.950236
1356;2857.644045
1357;2841.16138
1358;2827.444178
1359;2859.865259
1360;2826.090949
1361;2832.286424
1362;2875.944845
1363;2855.016774
1364;2832.80671
1365;2858.433076
1366;2816.062736
1367;2811.301554
1368;2821.462413
1369;2819.108787
1370;2805.092376
1371;2830.482277
1372;2838.068312
1373;2798.944819
1374;2813.78674
1375;2811.038846
1376;2811.121066
1377;2886.800664
1378;2859.360151
1379;2804.872322
1380;2803.350949
1381;2832.465397
1382;2845.625745
1383;2798.761115
1384;2802.102649
1385;2796.004508
1386;2787.688049
1387;2789.399272
1388;2780.37543
1389;2768.507412
1390;2806.199482
1391;2801.191641
1392;2798.980438
1393;2790.355893
1394;2818.905526
1395;2823.316956
1396;2821.096432
1397;2821.832783
1398;2804.530594
1399;2801.458382
1400;2799.951332
1401;2800.048021
1402;2809.352007
1403;2805.030986
1404;2802.739407
1405;2798.042884
1406;2766.659892
1407;2763.845952
1408;2763.254678
1409;2740.904389
1410;2675.384292
1411;2643.253488
1412;2801.173796
1413;2861.585793
1414;2828.30605
1415;2880.565057
1416;2825.145511
1417;2569.557523
1418;2569.688392
1419;2513.678968
1420;2524.093665
1421;2501.995622
1422;2475.552219
1423;2460.933291
1424;2462.399086
1425;2806.899573
1426;2803.527291
1427;2809.353102
1428;2432.943339
1429;2449.0535
1430;2802.782093
1431;2478.063511
1432;2447.614579
1433;2437.973917
1434;2435.127121
1435;2212.906037
1436;2191.647149
1437;2797.117411
1438;2490.207547
1439;2825.893752
1440;2810.678394
1441;2762.982791
1442;2749.20963
1443;2464.696557
1444;2003.685836
1445;2005.192952
1446;2467.71757
1447;2426.757542
1448;2451.109624
1449;2412.998259
1450;2420.529603
1451;1979.653318
1452;2805.388843
1453;2807.707217
1454;2811.021939
1455;2808.246036
1456;2207.796544
1457;2770.318608
1458;2562.217527
1459;2495.734294
1460;2480.952693
1461;2211.650663
1462;2142.617976
1463;2056.216402
1464;2066.042301
1465;2042.424244
1466;1970.041651
1467;1982.710138
1468;2355.14955
1469;2355.686807
1470;2345.93805
1471;2414.048838
1472;2411.235746
1473;2376.663618
1474;2357.020937
1475;2370.214345
1476;2343.251017
1477;2425.828567
1478;2414.213142
1479;2284.985331
1480;2288.105893
1481;2264.017514
1482;2271.67358
1483;2295.365314
1484;1771.18817
1485;2416.039434
1486;1990.430086
1487;2777.291018
1488;2476.362953
1489;2396.830986
1490;2370.306849
1491;1936.745793
1492;1966.322978
1493;1738.448663
1494;1520.153311
1495;1777.831611
1496;1911.922153
1497;1897.838643
1498;1743.020325
1499;2003.892663
1500;2109.196832
1501;2159.178984
1502;2225.661662
1503;2227.051344
1504;2177.160331
1505;2114.582345
1506;2104.445173
1507;2335.646001
1508;2335.318622
1509;2334.232451
1510;2334.310211
1511;2323.359213
1512;1747.870298
1513;1934.562727
1514;1927.939858
1515;2332.941794
1516;2306.396003
1517;2305.688067
1518;2305.636586
1519;2305.322303
1520;2309.449986
1521;2304.473428
1522;2304.495911
1523;2120.519484
1524;2113.155186
1525;2320.741945
1526;2332.275895
1527;2332.028497
1528;2328.455317
1529;2327.742552
1530;2328.598448
1531;2301.735802
1532;2293.436956
1533;2166.316896
1534;2163.221774
1535;2234.119342
1536;2278.283359
1537;2081.658243
1538;2033.920485
