ID;BUILDING TYPE;DEM (m);DSM (s);BUILDING HEIGHT (m);FOOTPRINT AREA (m2);FLOOR AREA (m2);;Floor height (m);3.6;m
65052.00;yes;1.75;9.42;7.67;331.25;705.46;;;;
65053.00;yes;2.19;9.79;7.60;295.99;625.18;;;;
65054.00;yes;3.54;9.56;6.02;221.70;370.74;;;;
65055.00;yes;5.58;14.23;8.65;193.16;464.27;;;;
65056.00;yes;2.53;10.46;7.93;354.86;781.49;;;;
65057.00;yes;2.61;8.77;6.16;277.76;475.34;;;;
65058.00;yes;2.52;10.77;8.25;348.04;797.86;;;;
65059.00;yes;1.63;8.46;6.83;1405.42;2666.32;;;;
65060.00;house;3.21;11.03;7.82;262.45;570.09;;;;
65061.00;yes;2.53;8.73;6.21;170.75;294.34;;;;
65062.00;yes;4.58;11.27;6.69;434.44;807.00;;;;
65063.00;retail;2.28;12.50;10.22;457.60;1299.45;;;;
65064.00;yes;2.53;9.00;6.47;220.53;396.40;;;;
65065.00;yes;1.18;8.27;7.10;132.20;260.55;;;;
65066.00;yes;3.02;8.75;5.73;185.87;295.72;;;;
65067.00;yes;1.34;9.83;8.49;336.61;793.59;;;;
65068.00;yes;1.79;13.01;11.22;768.50;2394.46;;;;
65069.00;yes;2.79;10.16;7.36;334.53;684.28;;;;
65070.00;yes;3.52;8.81;5.29;177.11;260.37;;;;
65071.00;yes;1.73;10.32;8.59;1293.43;3087.37;;;;
65072.00;yes;3.19;10.27;7.08;522.96;1028.99;;;;
65073.00;yes;1.26;7.39;6.13;313.70;534.23;;;;
65074.00;yes;2.78;12.04;9.26;266.76;686.10;;;;
65075.00;yes;2.96;10.23;7.26;348.60;703.12;;;;
65076.00;yes;1.27;6.43;5.16;292.89;420.13;;;;
65077.00;yes;2.53;9.36;6.83;195.25;370.55;;;;
65078.00;yes;1.63;6.91;5.28;1342.78;1969.04;;;;
65079.00;yes;1.04;10.00;8.96;252.93;629.29;;;;
65080.00;yes;3.06;11.49;8.43;201.68;472.43;;;;
65081.00;yes;2.82;9.59;6.77;362.36;681.27;;;;
65082.00;yes;2.74;9.67;6.93;456.59;878.47;;;;
65083.00;yes;2.92;12.65;9.73;227.20;613.93;;;;
65084.00;yes;2.41;11.19;8.77;335.71;818.28;;;;
65085.00;yes;1.63;9.68;8.05;391.03;874.66;;;;
65086.00;yes;3.03;10.00;6.97;241.92;468.49;;;;
65087.00;yes;2.50;11.34;8.84;238.78;586.38;;;;
65088.00;yes;2.52;10.29;7.77;296.32;639.51;;;;
65089.00;yes;1.63;7.76;6.13;191.54;326.04;;;;
65090.00;yes;1.83;8.73;6.90;436.69;836.75;;;;
65091.00;yes;2.33;10.43;8.11;292.11;657.72;;;;
65092.00;yes;3.85;9.85;6.01;205.00;341.99;;;;
65093.00;yes;2.88;10.14;7.26;210.97;425.72;;;;
65094.00;yes;2.99;17.04;14.05;908.10;3544.53;;;;
65095.00;yes;2.35;11.47;9.12;419.16;1062.01;;;;
65096.00;yes;2.52;10.27;7.75;271.54;584.38;;;;
65097.00;yes;4.64;13.01;8.36;349.60;812.26;;;;
65098.00;yes;2.64;10.84;8.21;379.31;864.71;;;;
65099.00;yes;4.32;10.88;6.55;133.01;242.06;;;;
65100.00;yes;3.79;11.00;7.21;198.01;396.82;;;;
65101.00;yes;3.20;11.00;7.80;214.93;465.90;;;;
65102.00;yes;3.97;8.55;4.59;605.86;772.10;;;;
65103.00;yes;1.66;11.00;9.34;122.58;317.95;;;;
65104.00;yes;2.70;10.00;7.30;145.44;294.75;;;;
65105.00;yes;3.32;11.49;8.17;241.05;547.22;;;;
65106.00;yes;3.97;9.01;5.03;323.69;452.66;;;;
65107.00;yes;2.67;9.00;6.33;247.77;435.41;;;;
65108.00;yes;4.57;11.99;7.42;502.51;1035.92;;;;
65109.00;yes;1.53;9.74;8.21;595.87;1359.32;;;;
65110.00;yes;4.36;10.93;6.56;191.90;349.84;;;;
65111.00;yes;2.43;10.00;7.57;373.41;784.74;;;;
65112.00;yes;4.67;11.68;7.01;211.33;411.29;;;;
65113.00;yes;1.91;9.68;7.77;347.69;750.33;;;;
65114.00;yes;3.24;9.93;6.69;501.67;932.07;;;;
65115.00;yes;2.58;11.21;8.63;297.45;712.74;;;;
65116.00;yes;1.63;12.45;10.82;287.04;862.67;;;;
65117.00;yes;2.53;9.04;6.51;250.41;452.65;;;;
65118.00;yes;2.53;9.84;7.31;354.25;719.60;;;;
65119.00;yes;2.41;9.49;7.08;712.63;1401.17;;;;
65120.00;yes;6.27;11.41;5.14;303.27;433.13;;;;
65121.00;yes;3.73;12.00;8.27;173.88;399.44;;;;
65122.00;yes;1.32;8.61;7.28;296.37;599.59;;;;
65123.00;yes;2.64;9.11;6.47;397.17;713.86;;;;
65124.00;yes;7.36;11.00;3.64;375.68;380.22;;;;
65125.00;yes;2.51;10.32;7.81;162.00;351.37;;;;
65126.00;yes;3.60;9.92;6.32;171.55;301.10;;;;
65127.00;yes;2.86;12.89;10.03;322.90;899.27;;;;
65128.00;yes;2.88;11.81;8.93;411.34;1020.75;;;;
65129.00;yes;1.58;9.02;7.44;328.66;678.92;;;;
65130.00;yes;1.77;9.89;8.12;331.81;748.64;;;;
65131.00;yes;4.26;12.08;7.82;85.66;186.03;;;;
65132.00;yes;2.06;11.54;9.48;1666.34;4386.76;;;;
65133.00;yes;3.77;12.00;8.23;186.47;426.13;;;;
65134.00;yes;2.58;10.57;7.99;272.96;605.90;;;;
65135.00;yes;4.32;9.88;5.56;578.36;892.96;;;;
65136.00;yes;2.53;8.46;5.93;433.59;714.08;;;;
65137.00;yes;1.02;8.69;7.67;365.46;778.26;;;;
65138.00;yes;0.93;21.31;20.37;1633.13;9242.00;;;;
65139.00;yes;2.55;11.78;9.23;372.68;955.23;;;;
65140.00;yes;2.61;11.73;9.12;529.74;1342.20;;;;
65141.00;yes;6.27;17.42;11.15;314.32;973.16;;;;
65142.00;yes;1.03;8.49;7.46;168.53;349.14;;;;
65143.00;yes;2.52;8.95;6.43;254.32;454.28;;;;
65144.00;yes;3.12;9.23;6.11;155.44;264.00;;;;
65145.00;yes;3.14;10.00;6.86;345.54;658.67;;;;
65146.00;yes;3.62;10.09;6.46;158.97;285.47;;;;
65147.00;yes;4.13;12.61;8.48;227.44;535.58;;;;
65148.00;yes;2.53;11.24;8.71;379.42;917.83;;;;
65149.00;yes;1.65;8.23;6.58;287.04;524.81;;;;
65150.00;yes;2.53;9.16;6.64;359.90;663.37;;;;
65151.00;house;2.52;10.79;8.27;405.57;931.18;;;;
65152.00;yes;1.50;10.00;8.50;208.92;493.35;;;;
65153.00;yes;2.53;10.40;7.87;157.12;343.58;;;;
65154.00;yes;2.43;13.00;10.57;376.32;1105.29;;;;
65155.00;yes;2.51;10.72;8.21;313.54;714.64;;;;
65156.00;yes;2.52;11.00;8.48;343.34;809.03;;;;
65157.00;yes;3.82;14.00;10.18;389.68;1102.33;;;;
65158.00;yes;2.70;11.13;8.43;319.32;747.34;;;;
65159.00;yes;1.70;9.62;7.92;349.26;768.60;;;;
65160.00;yes;1.01;8.95;7.94;251.72;554.99;;;;
65161.00;yes;2.62;10.31;7.69;210.75;450.26;;;;
65162.00;yes;2.79;12.62;9.83;160.53;438.54;;;;
65163.00;yes;2.25;9.57;7.32;185.80;377.97;;;;
65164.00;yes;1.87;7.32;5.45;263.12;398.63;;;;
65165.00;yes;1.02;6.08;5.06;292.21;410.61;;;;
65166.00;yes;2.53;10.00;7.47;378.24;785.37;;;;
65167.00;yes;1.88;10.32;8.45;255.97;600.60;;;;
65168.00;yes;2.27;10.00;7.73;203.93;437.65;;;;
65169.00;yes;2.35;8.41;6.06;336.37;566.53;;;;
65170.00;yes;2.37;10.81;8.44;381.63;894.76;;;;
65171.00;yes;2.53;10.99;8.47;330.38;777.04;;;;
65172.00;yes;2.70;11.66;8.96;112.65;280.31;;;;
65173.00;yes;3.61;9.30;5.69;182.46;288.43;;;;
65174.00;yes;2.62;10.25;7.62;196.16;415.43;;;;
65175.00;yes;3.29;12.32;9.03;492.14;1234.49;;;;
65176.00;yes;3.42;11.05;7.62;339.39;718.73;;;;
65177.00;yes;2.53;9.77;7.24;203.34;408.92;;;;
65178.00;yes;2.84;9.17;6.33;454.53;799.63;;;;
65179.00;yes;3.51;12.00;8.49;230.52;543.61;;;;
65180.00;yes;2.44;11.47;9.03;290.25;728.02;;;;
65181.00;yes;2.80;12.07;9.27;505.04;1300.15;;;;
65182.00;yes;2.44;10.25;7.81;472.80;1026.04;;;;
65183.00;yes;2.92;9.59;6.68;276.78;513.21;;;;
65184.00;yes;2.63;11.22;8.59;338.09;807.17;;;;
65185.00;yes;3.94;12.14;8.20;2165.17;4932.90;;;;
65186.00;yes;2.52;7.70;5.19;226.51;326.26;;;;
65187.00;yes;4.15;14.00;9.84;493.19;1348.67;;;;
65188.00;yes;3.86;9.66;5.79;147.82;237.91;;;;
65189.00;yes;2.21;7.22;5.00;376.90;523.58;;;;
65190.00;yes;4.13;11.01;6.88;380.88;728.40;;;;
