ID;NEAR_DIST
1500;68378.34642
1501;68454.84916
1502;68418.38023
1503;68219.42801
1504;68190.31885
1505;68179.29489
1506;68027.29686
1507;64389.5901
1508;63166.31339
1509;62840.55579
1510;62808.47042
1511;62447.00148
1512;66022.24716
1513;67166.44637
1514;67365.82331
1515;64388.76715
1516;64517.81961
1517;64685.44611
1518;64722.78546
1519;64669.66481
1520;64318.73615
1521;64661.93619
1522;64791.2277
1523;67321.8886
1524;67219.14327
1525;63487.63332
1526;63993.16814
1527;64012.6501
1528;64308.72237
1529;64506.16198
1530;64662.86425
1531;62236.34063
1532;62220.0513
1533;67258.54151
1534;66863.00977
1535;67004.62225
1536;67216.58559
1537;66894.30045
1538;66929.18328
1539;66619.35821
1540;64460.10456
1541;64644.93571
1542;64717.74148
1543;64878.6267
1544;64952.16743
1545;64817.56722
1546;65104.0443
1547;64964.40704
1548;64516.75011
1549;62561.88114
1550;62523.32103
1551;62327.36011
1552;62732.76651
1553;62177.45186
1554;62390.53794
1555;63545.84566
1556;63726.25338
1557;61880.64686
1558;64372.53135
1559;64863.89968
1560;65021.38754
1561;61145.74658
1562;62263.12322
1563;64171.55809
1564;64108.04077
1565;64292.29698
1566;64071.35262
1567;62969.27822
1568;61916.30381
1569;61633.37402
1570;61838.87361
1571;61662.0321
1572;61532.34547
1573;61626.862
1574;62135.57818
1575;64478.70228
1576;64288.31498
1577;61927.39068
1578;61947.44969
1579;61814.5203
1580;61773.54099
1581;61504.24579
1582;61443.7886
1583;64365.15937
1584;64342.52416
1585;64532.35206
1586;64879.85044
1587;65364.33342
1588;64179.30124
1589;61211.48454
1590;61642.4565
1591;61500.85997
1592;61423.35336
1593;61153.29005
1594;60985.68017
1595;60917.84461
1596;61201.5786
1597;63688.91864
1598;63940.25981
1599;62797.44169
1600;63124.02198
1601;61524.296
1602;61042.64236
1603;61387.54344
1604;64142.70932
1605;64792.59999
1606;64587.16427
1607;64731.52949
1608;64995.80323
1609;64429.39061
1610;64430.89839
1611;64564.48651
1612;64754.30171
1613;61678.37099
1614;60924.37338
1615;63921.84007
1616;61799.49658
1617;62467.07472
1618;61944.78012
1619;62122.48247
1620;61900.64717
1621;61129.00949
1622;61615.03299
1623;61815.12508
1624;64230.4948
1625;64237.88915
1626;64511.55987
1627;64792.78774
1628;64930.55478
1629;64849.192
1630;64031.6129
1631;64414.29743
1632;64886.2576
1633;65048.39312
1634;65294.22636
1635;65065.13106
1636;65511.12285
1637;65116.82054
1638;65429.19137
1639;62823.26463
1640;62666.53895
1641;62785.99909
1642;62631.64632
1643;63047.91262
1644;62516.14355
1645;62761.54957
1646;62960.49478
1647;62798.6596
1648;63017.34899
1649;62885.82517
1650;62598.99355
1651;62683.43786
1652;62978.13017
1653;62387.41258
1654;62248.94289
1655;62123.13607
1656;61755.76603
1657;61806.33378
1658;63948.55338
1659;63620.55888
1660;63451.98686
1661;63504.73754
1662;61519.96496
